Ticket;Nombre comun;Fecha;evento;Ciudad;Vereda;Arboles;Hectareas
2149;Arrayán;10/28/2021 12:00:00 AM;SEMBRATON APOYO;Sopetrán;La Miranda;5500;11
769;Ceiba Bonga, totumo, Barbasco;03/15/2021 12:00:00 AM;Siembra - Banco Agrario;Sopetrán;La Miranda;20;0.04
2377;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2388;Jagua;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2394;Almendro;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2400;Ceiba Verde Bonga;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2403;Ceiba Verde Bonga;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2406;Flechero;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2409;Jagua;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2380;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2385;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2399;Ceiba Verde Bonga;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2402;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2405;Guayacan Polvillo;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2389;Flechero;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2398;Guayacan Polvillo;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2401;Flechero;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2390;Almendro;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2387;Ceiba Verde Bonga;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2384;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2381;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2376;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2392;Almendro;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2397;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2407;Jagua;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2408;Jagua;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2404;Guayacan Polvillo;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2378;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2395;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2386;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2382;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
2383;Chachafruto;12/07/2021 0:00;Siembra protección recurso hídrico;Sopetrán;La Puerta;1;0.002
1902;Piñón de Oreja;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1908;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1913;Tautano Trompillo;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1916;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1917;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1918;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1919;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1920;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1921;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1922;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1914;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1901;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1923;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1915;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1896;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1897;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1892;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1891;cedro caoba Swietenia macrophylla;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1893;Tautano Trompillo;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1924;cedro caoba;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1894;Piñón de Oreja;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1895;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1898;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1899;Chachafruto;02/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1900;Chachafruto;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1912;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1909;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1906;Piñón de Oreja;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1911;cedro caoba;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1907;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1904;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1903;Tautano Trompillo;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1910;Ceiba Bonga;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1905;Yarumo Negro;12/18/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Los Almendros;1;0.002
1273;Guayacan Amarillo, Silvo Silvo, Pino Colombiano Romeron, Arrayan Eugenio, Arrayan Yayo, Huesito, Navajuelo, Arboloco, Laurel 1, Tachuelo, Tabaquillo, Candelo, Chaparro, Cedro Macho, Roble;2/04/2021 0:00;Convenio N° 4600010798 entre Gobernación de Antioquia y RIA.;Sopetrán;Montegrande;28720;57.44
1983;Guayacan Amarillo, Piñón de Oreja, Ceiba Bonga;02/18/2022 12:00:00 AM;Siembra por convenio 040-COV2111-155, Pozos sépticos guayabal.;Sopetrán;Montegrande;200;0.4
425;Guayacan Rosado, Quiebrabarrigo, Cedro Rojo, Piñón de Oreja, Suribio, Tambor, Búcaro, yarumo, Nigüito, Guamo Churimo, Guamo Machete, Iraca, Madroño, Punta de lanza, Ébano, Gualanday, Chachafruto, Samán, Chirlobirlo, Aguacatillo, Nogal Cafetero;12/21/2020 12:00:00 AM;Sembratón Otrosí Convenio 040-COV2005-11;Sopetrán;Montegrande;121;0.242
1274;Guayacan Amarillo, Balso, Chirlobirlo;10/22/2021 12:00:00 AM;Gran Sembratón Cada uno, un árbol;Sopetrán;Montegrande;1200;2.4
1999;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2001;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1988;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1987;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1985;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
108;Guayacán Amarillo, Guayacan Rosado;6/05/2020 0:00;Siembra por la vida (comunidades afrodescendientes);Sopetrán;San Nicolás;250;0.5
1664;Cedro;07/16/2021 12:00:00 AM;siembra Voluntaria;Sopetrán;San Nicolás;218;0.436
1996;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1990;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1994;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1997;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1998;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2004;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2003;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1992;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2005;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2006;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2000;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1986;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2007;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1993;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1991;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2008;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
2002;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1995;Algarrobo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
1989;Guayacan Polvillo;1/03/2022 0:00;Siembra protección recurso hídrico;Sopetrán;San Nicolás;1;0.002
416;Guayacán Amarillo, Guayacan Rosado;12/21/2020 12:00:00 AM;Siembra Pozos Sépticos - Convenio 040-COV2008-67 Anuar esfuerzos para contribuir la seneamiento hídrico del municipio de Sopetran- Antioquia;Sopetrán;Santa Barbara;200;0.4
2447;Guayacan Rosado;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2487;Noro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2486;grosello;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2485;Almendro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2484;Balso;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2483;Pero de agua;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2482;Chumbimbo;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2481;Chumbimbo;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2480;Noro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2479;Acacia Roja;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2478;Almendro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2477;Acacia Roja;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2476;Almendro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2475;Almendro;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2474;Guayacan Rosado;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2473;Acacia Roja;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2472;Bien me sabe;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2471;Acacia;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2470;Guayacan Polvillo;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2469;Acacia;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2468;Bien me sabe;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2441;Pero de agua;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2443;Guayacan Rosado;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2444;Guayacan Polvillo;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2460;Guayacan Amarillo;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2442;Guayacan Polvillo;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2448;Bien me sabe;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2446;Pero de agua;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2450;Pero de agua;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2459;Guayacan Rosado;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2445;Guayacan Rosado;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2449;Guayacan Polvillo;12/03/2021 0:00;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
2458;Pero de agua;12/17/2021 12:00:00 AM;Siembra protección recurso hídrico;Sopetrán;Tafetanes;1;0.002
1764;Guayacán Amarillo, Cedro, Búcaro, Guamo Machete, Algarrobo;08/29/2021 12:00:00 AM;Obligación Contractual;Támesis;Cabecera Municipal;30;0.06
251;guayacan blanco, Guayacán Amarillo, Guayacan Rosado, Acacia Roja, Guayabo Comun, Madroño, Guamo Peludo, Cámbulo, Gualanday, Chirlobirlo;11/07/2020 0:00;Cada uno un árbol;Támesis;El Encanto;18;0.036
1821;Barcino, Pino Colombiano Romeron, Mantequillo, Aguacatillo, Roble;3/11/2022 0:00;Siembra de Protección;Támesis;El Tacon;290;0.58
1;Cedro de Altura, Amarraboyo, Guamo Liso, Arrayan de Hoja Pequeña, Laurel 3, Escobo 2, Ojo de Pava, Alcaparro Enano, Piracantha, Carate Negro, Canelo de Paramo, Bischofia, Ilex, Guayabo Comun, Escobo 2, Drago, Chagualo, Chirlobirlo, Aguacatillo, Roble;12/19/2019 12:00:00 AM;Proyecto Cartama;Támesis;El Tacon;7000;14
1411;Cedro, Guamo Churimo, Nogal Cafetero;12/15/2021 12:00:00 AM;Obligación Contractual;Támesis;La Alacena;13;0.026
1072;Guayacán Amarillo, Quiebrabarrigo, Guamo Churimo, Aguacatillo;07/17/2021 12:00:00 AM;Protección de fuentes hídricas;Támesis;La Alacena;400;0.8
1074;Quiebrabarrigo, Pino Colombiano Romeron, Guamo Churimo, Nogal Cafetero;08/16/2021 12:00:00 AM;Obligación Contractual;Támesis;La Alacena;16;0.032
815;Guayacan Rosado, Quiebrabarrigo, velero, Carbonero, Aliso, Nogal Cafetero;11/30/2020 12:00:00 AM;Obligación Contractual;Támesis;La Mirla;200;0.4
1481;Cedro Amarillo;08/21/2021 12:00:00 AM;Siembra concesión pacífico 2;Támesis;La Oculta;420;0.84
432;Cedro Rojo, Piñón de Oreja, Piñón de Oreja, Cedro Amarillo, Diomato, Ceiba Bonga, Búcaro, Ceiba Amarilla, Algarrobo, Samán;1/01/2018 0:00;LVN 2217 DE 2015;Támesis;La Oculta;1798;3.596
1480;ceiba, acacia amarilla;03/15/2021 12:00:00 AM;Siembra concesión pacífico 2;Támesis;La Oculta;1798;3.596
1482;saman;04/17/2021 12:00:00 AM;Siembra concesión pacífico 2;Támesis;La Oculta;5750;11.5
1479;Cedro, Cedro Amarillo;06/20/2021 12:00:00 AM;Siembra concesión pacífico 2;Támesis;La Oculta;1995;3.99
1698;Guayacan Polvillo;3/02/2022 0:00;SEMBRATON;Támesis;Pescadero;1000;2
1729;Cedro Rojo, Guayacan Amarillo, Piñón de Oreja, Suribio, Ceiba rosada, Casco de Vaca, Lluvia de Oro, Guamo Liso, Balso, Carbonero, Nogal Cafetero;3/02/2022 0:00;Obligación Contractual;Támesis;Pescadero;3500;7
1237;Guayacan Amarillo, Piñón de Oreja, Ceiba rosada, Guamo Churimo, Bucaro, Samán;10/12/2021 0:00;Gran Sembratón Cada uno, un árbol;Támesis;Pescadero;3000;6
1565;piñon de oreja, velero, Mamoncillo, Balso, Algarrobo, Samán;08/27/2021 12:00:00 AM;Obligación Contractual;Támesis;Pescadero;30;0.06
1398;Barcino, Palma Macana, Mantequillo, Comino Crespo;11/12/2021 0:00;Siembra Nativos;Támesis;Rio Frio;25;0.05
1763;Quiebrabarrigo, Guamo Machete, Cedrillo, Nogal Cafetero;08/28/2021 12:00:00 AM;Obligación Contractual;Támesis;Rio Frio;40;0.08
1822;Mantequillo, Roble;03/28/2022 12:00:00 AM;Siembra Minas;Támesis;Rio Frio;51;0.102
1570;Guayacan Polvillo, Amarraboyo Rosado;02/15/2021 12:00:00 AM;RESTAURACIÒN ECOLÒGICA Y CONECTIBIDAD ENTRE BOSQUES;Támesis;San Antonio;9680;19.36
3;Quimulá, Cedro de Altura, Amarraboyo, Guayacan de Manizales, Arrayan de Hoja Pequeña, Arboloco, Mano de oso, Laurel Comino, Chaquiro, Guayabo Comun, Nispero, Riñon, Molinedia, Frutillo, Escobo 2, Ojo de Pava, Alcaparro, Cariseco, Ceiba de Tierra Fria, Piracantha, Carate Negro, Drago, Aliso, Chagualo, Chirlobirlo, Aguacatillo;12/19/2019 12:00:00 AM;Proyecto Cartama;Támesis;San Antonio;87500;175
566;Roble;12/11/2020 0:00;Sembratón;Támesis;San Antonio;167;0.334
1326;Cedro de Altura, Comino Crespo, Barcino, Pino Colombiano Romeron, Chachafruto, Aguacatillo, Nogal Cafetero;9/10/2021 0:00;Gran Sembratón Cada uno, un árbol;Támesis;San Antonio;282;0.564
2152;Chachafruto;10/28/2021 12:00:00 AM;SEMBRATON APOYO;Támesis;San Luis;3000;6
2151;Niguito;09/30/2021 12:00:00 AM;SEMBRATON APOYO;Támesis;San Luis;59166;118.332
2150;Chaparro;04/15/2021 12:00:00 AM;SEMBRATON APOYO;Támesis;San Luis;7000;14
787;Guayacán Amarillo, orejero, Cedro, campano, cativo, Algarrobo;03/18/2021 12:00:00 AM;Obligación Contractual;Tarazá;Cabecera Municipal;67;0.134
1564;orejero, Suribio, Abarco, Samán;08/26/2021 12:00:00 AM;Obligación Contractual;Tarazá;Cabecera Municipal;30;0.06
1559;orejero, Abarco, Almendro, Samán;08/24/2021 12:00:00 AM;Obligación Contractual;Tarazá;La Caucana;40;0.08
1725;Guayacan Amarillo;02/25/2022 12:00:00 AM;Obligación Contractual;Tarso;Cabecera Municipal;44;0.088
1733;Quiebrabarrigo;2/04/2022 0:00;Convites de restauracion;Tarso;La Linda;100;0.2
230;Leucaena, Parasiempre;11/07/2020 0:00;Cada uno un árbol;Tarso;Tacamocho;6;0.012
511;laurel, Guayacan Amarillo, Arrayan de Hoja Pequeña, velero, Yarumo Negro, Guamo Churimo, Carbonero;11/07/2020 0:00;Compensación ambiental con los jovenes de la plataforma Juvenil e integrantes de las disciplinas deportivas del Municipio;Titiribí;La Meseta;50;0.1
2155;Cedro altura;10/13/2021 12:00:00 AM;SEMBRATON APOYO;Titiribí;La Meseta;5000;10
1762;Arrayan de Hoja Ancha, Cedro Negro, Chagualo;02/23/2022 12:00:00 AM;COMPENSACIÓN CANDELA;Titiribí;La Meseta;10;0.02
2153;Chirlobirlo;3/09/2021 0:00;SEMBRATON APOYO;Titiribí;La Meseta;1000;2
1553;Guayacan Rosado, Guayacan Amarillo, Chagualo;07/17/2021 12:00:00 AM;Obligación Contractual;Titiribí;La Meseta;7;0.014
742;Aguacatillo;3/05/2021 0:00;siembra de arboles reserva forestal la candela;Titiribí;La Meseta;2000;4
1220;Higuerillos, Palma Areca, Urapan, Carbonero, Chirlobirlo;09/23/2021 12:00:00 AM;COMPENSACIÓN;Titiribí;La Meseta;200;0.4
1302;Quiebrabarrigo, Guayacan Amarillo, Cedro de Altura, Yarumo Negro, Nogal Cafetero;10/12/2021 0:00;Gran Sembratón Cada uno, un árbol;Titiribí;La Meseta;3000;6
2154;Cedro Negro;07/22/2021 12:00:00 AM;SEMBRATON APOYO;Titiribí;La Meseta;2000;4
1862;Cedro, Caoba, Cámbulo, Carbonero, Nogal Cafetero;11/11/2021 0:00;Obligación Contractual;Titiribí;Los Micos;40;0.08
2157;Aguacatillo;10/21/2021 12:00:00 AM;SEMBRATON APOYO;Toledo;La Florida;2580;5.16
2156;Quiebra barrigo;07/28/2021 12:00:00 AM;SEMBRATON APOYO;Toledo;La Florida;5000;10
788;Guayacán Amarillo, orejero, Cedro, campano, cativo, Algarrobo;03/19/2021 12:00:00 AM;Obligación Contractual;Valdivia;Cabecera Municipal;67;0.134
1066;Cedro Rojo;6/07/2021 0:00;cada uno un arbol;Valdivia;Chorros Blancos;100;0.2
2158;Roble;05/25/2021 12:00:00 AM;SEMBRATON APOYO;Valdivia;El Pital;500;1
533;Tulipan africano, Cedro rosado, Piñón de Oreja, Guacimo, Caracolí, Nogal Cafetero;9/04/2020 0:00;Siembra de arboles;Valdivia;Montefrio;2500;5
536;palma molinillo, Cedro Amarillo, velero, Guayacan Trebol, Cascarilla Espinillo Blanco, totumo;09/17/2020 12:00:00 AM;siembra de arboles monte frio;Valdivia;Montefrio;2000;4
1023;Guamo Churimo, Chaquiro Real, Espadero;5/03/2021 0:00;siembra de arboles;Valdivia;Morion Sevilla;200;0.4
1404;Cedro Rojo;03/19/2021 12:00:00 AM;CONVENIO SOLIDARIO BIOVIVERO MUNICIPIO DE VALDIVIA 040-COV2009-101;Valdivia;Morion Sevilla;43;0.086
96;Algarrobo;4/08/2020 0:00;Siembra de arboles;Valdivia;Morion Sevilla;30;0.06
111;Guanabano, Guayacán Amarillo, Piñón de Oreja, Arrayan Eugenio;06/25/2020 12:00:00 AM;Siembra de arboles;Valdivia;Morion Sevilla;200;0.4
1067;Flechero, Encenillo;5/03/2021 0:00;cada uno un arbol;Valdivia;Raudal Viejo;500;1
1728;Cedro Rojo, Guayacan Amarillo, Ceiba Bonga, Carbonero, Samán, Nogal Cafetero;3/01/2022 0:00;Obligación Contractual;Valparaíso;Cabecera Municipal;44;0.088
